"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.2317729","337","0","48","36.18719999999997"
"0.2318171","337","0","48","36.18719999999997"
"20.2344518","337","0","48","36.1872"
"20.37674","337","2","48","35.62559999999997"
"21.1633048","337","2","48","35.62559999999997"
"31.1700606","337","1","48","35.07359999999997"
"41.172101","337","0","48","35.07359999999997"
"199.9121377","337","0","48","35.07359999999997"
"200.0388355","337","6","48","35.62559999999997"
"210.2510065","337","6","48","35.62559999999997"
"214.2609185","337","4","48","35.07359999999997"
"218.2638965","337","2","48","35.07359999999997"
"222.2722114","337","1","48","35.07359999999997"
"232.2861548","337","0","48","35.07359999999997"
"393.1953655","337","0","48","35.07359999999997"
"393.2590317","337","5","48","34.51199999999997"
"403.5534283","337","5","48","34.51199999999997"
"413.5573486","337","4","47","33.95999999999997"
"423.5700382","337","3","47","33.95999999999997"
"433.5779622","337","2","47","33.95999999999997"
"443.5834548","337","1","47","33.95999999999997"
"453.5902707","337","0","47","33.95999999999997"
"575.6400941","337","0","47","33.95999999999997"
"575.6963721","337","4","48","34.51199999999997"
"579.5488942","337","4","48","34.51199999999997"
"583.5653936","337","3","47","33.95999999999997"
"593.5761685","337","2","47","33.95999999999997"
"597.582719","337","1","47","33.95999999999997"
"601.5957242","337","0","47","33.95999999999997"
"765.0336979","337","0","47","33.95999999999997"
"765.283185","337","18","48","30.05759999999998"
"775.7045787","337","18","48","30.05759999999998"
"781.7087742","337","16","48","30.05759999999998"
"787.7117348","337","14","48","30.05759999999998"
"793.7238164","337","12","48","30.05759999999998"
"799.7287353","337","11","48","30.05759999999998"
"805.7307673","337","9","48","30.05759999999998"
"810.7542955","337","10","48","30.05759999999998"
"820.9956631","337","10","48","30.05759999999998"
"831.005947","337","8","40","29.50559999999998"
"841.0091682","337","6","40","29.50559999999998"
"851.0167523","337","4","40","29.50559999999998"
"861.0257653","337","2","40","29.50559999999998"
"871.0337614","337","1","40","29.50559999999998"
"881.0457585","337","0","40","29.50559999999998"
"1036.3554978","337","0","40","29.50559999999998"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.400778458","337","0","48","36.18719999999997"
"0.401190833","337","0","48","36.18719999999997"
"17.628952708","337","0","48","36.1872"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.455210583","337","0","48","36.18719999999997"
"0.45529325","337","0","48","36.18719999999997"
"20.463974125","337","0","48","36.1872"
"20.917641458","337","2","48","36.18719999999997"
"21.393297333","337","2","48","36.18719999999997"
"25.468022583","337","1","48","36.18719999999997"
"29.479370916","337","0","48","36.18719999999997"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.452150417","337","0","48","36.18719999999997"
"0.452244958","337","0","48","36.18719999999997"
"10.890267667","337","0","48","36.1872"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.442102333","337","0","48","36.18719999999997"
"0.442186791","337","0","48","36.18719999999997"
"20.450043791","337","0","48","36.1872"
"20.992792458","337","4","48","35.62559999999997"
"31.341281041","337","4","48","35.62559999999997"
"35.394292375","337","3","48","35.07359999999997"
"45.399372416","337","2","48","35.07359999999997"
"49.4046115","337","1","48","35.07359999999997"
"59.409829708","337","0","48","35.07359999999997"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.510535083","337","0","48","36.18719999999997"
"0.510625958","337","0","48","36.18719999999997"
"20.5178915","337","0","48","36.1872"
"21.00094225","337","3","48","36.18719999999997"
"22.345542","337","3","48","36.18719999999997"
"26.366728042","337","2","48","36.18719999999997"
"30.368943333","337","1","48","36.18719999999997"
"34.374307625","337","0","48","36.18719999999997"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.64069575","337","0","48","36.18719999999997"
"0.640780792","337","0","48","36.18719999999997"
"20.653700875","337","0","48","36.1872"
"21.232637917","337","4","48","36.73919999999997"
"30.38275775","337","4","48","36.73919999999997"
"34.471349375","337","3","48","36.18719999999997"
"38.478489292","337","2","48","36.18719999999997"
"42.48086975","337","1","48","36.18719999999997"
"52.481358834","337","0","48","36.18719999999997"
"207.660539792","337","0","48","36.18719999999997"
"207.797583292","337","3","48","35.62559999999997"
"211.829278167","337","3","48","35.62559999999997"
"215.848626334","337","2","48","35.07359999999997"
"225.849080459","337","1","48","35.07359999999997"
"235.854286834","337","0","48","35.07359999999997"
"380.200836792","337","0","48","35.07359999999997"
"380.343756584","337","4","48","35.62559999999997"
"390.480273","337","4","48","35.62559999999997"
"400.503636167","337","2","48","35.07359999999997"
"410.50577775","337","1","48","35.07359999999997"
"414.50984475","337","0","48","35.07359999999997"
"Timestamp","Nr. of Nodes","Amount of PCP instances","Functionality","Costs"
"0.029408","337","0","48","36.18719999999997"
"0.02942425","337","0","48","36.18719999999997"
"20.0400815","337","0","48","36.1872"
"20.161911166","337","4","48","35.62559999999997"
"30.435346708","337","4","48","35.62559999999997"
"40.462397333","337","3","48","35.07359999999997"
"44.46659275","337","2","48","35.07359999999997"
"54.471576083","337","1","48","35.07359999999997"
"64.48202275","337","0","48","35.07359999999997"
"573.28387725","337","0","48","35.07359999999997"
"573.582807667","337","20","48","32.284799999999976"
"584.442991209","337","20","48","32.284799999999976"
"590.492185542","337","19","48","32.284799999999976"
"592.499625209","337","17","48","32.284799999999976"
"598.502005209","337","15","48","32.284799999999976"
"600.512232792","337","13","48","32.284799999999976"
"606.518590292","337","11","48","32.284799999999976"
"611.591187375","337","12","48","32.284799999999976"
"621.817747292","337","12","48","32.284799999999976"
